video,qid,type,question,arm,raw_answer,pred_answer_idx,gold_answer_idx,acc_qa,parse_failed,refused,context_char_len,answer_ms,user_prompt,iop,iou,acc_gqa_unverified
4013751996,2,CW,why did the girl squat down after some time,A_FULL,"ANSWER: B  
REASON: The child's actions (wearing a green helmet with teeth, a pink shirt, and a blue container in the background) suggest she was trying out poses.",1,3,0,False,False,1498,9355.49,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the girl squat down after some time

Options:
A. pick up clothes
B. trying out poses
C. looking at phone
D. watch somewhere
E. feed kangaroo

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6860322796,6,TC,what did the brown dog do when it saw the black dog running away at the beginning of the video,A_FULL,"ANSWER: A
REASON: The caption in the first frame describes a person playing in the snow with a dog and another dog in the foreground, indicating both dogs were present and interacting.",0,0,1,False,False,1102,8034.22,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the brown dog do when it saw the black dog running away at the beginning of the video

Options:
A. chase after black dog
B. chased after it
C. walk around bushes
D. dive into water
E. starts biting the ball

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5323654756,9,CW,why is the boy in blue standing at the corner of the room,A_FULL,"ANSWER: D
REASON: The boy in blue is standing at the corner of the room where a girl in pink is also present, suggesting he might be watching her.",3,3,1,False,False,1711,9457.03,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is the boy in blue standing at the corner of the room

Options:
A. following
B. to balance
C. to flim the party
D. watching girl in pink
E. to put up the christmas tree

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.08998,True
2885091387,2,CW,why did the car tilt at such a great angle after driving til the end of the puddle of water,A_FULL,"ANSWER: B
REASON: The caption mentions muddy water near the vehicle, indicating a significant difference in ground levels that could cause the car to tilt sharply.",1,1,1,False,False,1321,8738.71,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the car tilt at such a great angle after driving til the end of the puddle of water

Options:
A. abide to rules
B. difference in ground levels
C. the car was stuck
D. posing
E. puddles formed

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
2920952624,1,CW,why does the shorter woman sprinkle something into her frying pan at the beginning of the video,A_FULL,"ANSWER: A
REASON: The caption describes a yellow bowl containing red items, which likely represents seasoning ingredients that the shorter woman stirs into the frying pan.",0,0,1,False,False,1423,8317.48,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the shorter woman sprinkle something into her frying pan at the beginning of the video

Options:
A. seasoning
B. blow the candle
C. prevent spilling
D. balance her
E. stabilise crab when cutting

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7888256388,1,TN,what did the dog do after the lady removed her hands,A_FULL,"ANSWER: A
REASON: After the lady removed her hands, the dog continued to interact with her (a ""wait"" action) as seen in the next frame.",0,4,0,False,False,1442,8596.78,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the dog do after the lady removed her hands

Options:
A. wait
B. shift her weight
C. pats the dog
D. lick the table
E. sniff her shoe

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
9256409422,8,CW,why did the lady put both her hands on her face after she turned back to the camera,A_FULL,"ANSWER: A
REASON: The caption describes her waving a device, which implies she was gesturing with her hands; after turning back to the camera, she puts both hands on her face, likely to cover or adjust her hands.",0,0,1,False,False,1623,9735.95,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the lady put both her hands on her face after she turned back to the camera

Options:
A. cover her face
B. clean her face
C. shy
D. rub her eyes
E. playing hide and seek

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
11670386946,3,CW,why is the man wearing a brown reading a piece of paper while pointing at the side,A_FULL,"ANSWER: D
REASON: The man is pointing at the side while holding a piece of paper, indicating he is referring to what he says.",3,4,0,False,False,1434,8013.28,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is the man wearing a brown reading a piece of paper while pointing at the side

Options:
A. show something on the laptop
B. read to the audience
C. giving speech
D. refer to what he says
E. showing where the display is

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.40797,0.26379,False
4626535366,5,TN,what did the children do after their presentation,A_FULL,"ANSWER: D
REASON: The frames show the children bowing down after their presentation.",3,3,1,False,False,1162,6581.44,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the children do after their presentation

Options:
A. pick up the fork
B. lick them
C. pass microphone to next person
D. bow down
E. picks up the grey toy

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4626535366,7,CW,why is there a board beside the children,A_FULL,"ANSWER: A
REASON: The caption mentions a ""sign with text"" displayed on a stand, which strongly suggests a noticeboard.",0,1,0,False,False,1112,6906.31,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is there a board beside the children

Options:
A. noticeboard
B. presentation
C. colouring board
D. surfing board
E. showing directions

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.12828,False
3066064005,2,CW,why are the women pulling out the chairs at the dining table,A_FULL,"ANSWER: A
REASON: The caption describes people (including women) gathering around a dining table with food and chairs, indicating they are preparing to sit down.",0,0,1,False,False,1336,8017.62,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why are the women pulling out the chairs at the dining table

Options:
A. want to sit
B. playing together
C. to celebrate
D. celebrate birthday
E. let kids sit

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.39665,0.1167,False
3124551255,7,TN,what does the brown dog do after sniffing the boy at the start,A_FULL,"ANSWER: B
REASON: The frames show the child playing with a toy and the dog nearby, indicating the dog eventually crawls to the toy.",1,1,1,False,False,1536,8426.86,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the brown dog do after sniffing the boy at the start

Options:
A. touch boy s nose
B. crawled to the toy
C. fly away
D. take blue toy from elmo s mouth
E. eat

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
9208803675,3,TN,what does the lady in green do after the lady in red gives her a push at the start,A_FULL,"ANSWER: C
REASON: After the lady in red gives a push, the lady in green is seen swinging from the trapeze.",2,2,1,False,False,1665,8539.78,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the lady in green do after the lady in red gives her a push at the start

Options:
A. kicks again
B. look around
C. swing
D. look at girl in red
E. adjusting the girl s hair

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.6981,0.59895,True
2589540862,2,CW,why did the girl end up on the floor at the end,A_FULL,"ANSWER: B
REASON: The child is shown sitting in a diaper and moving, and at the final frame she is crouching on the floor, indicating she sat down.",1,4,0,False,False,1118,8046.87,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the girl end up on the floor at the end

Options:
A. play with children
B. sit down
C. playing the drum
D. pick up the white thing
E. lost balance after dizzyness from spinning

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.40909,0.40909,False
